Cell,HTAN_Biospecimen_ID,subtype
PleuralEffusion_126364041832677,HTA8_2001_1,SCLC-A
PleuralEffusion_165738974173045,HTA8_2001_1,SCLC-A
PleuralEffusion_204763047585694,HTA8_2001_1,SCLC-A
PleuralEffusion_157690352790364,HTA8_2001_1,SCLC-A
PleuralEffusion_227903404141278,HTA8_2001_1,SCLC-A
RU1065C_235686977231094,HTA8_2002_1,SCLC-A
RU1293A_130133949795115,HTA8_2015_1,SCLC-N
RU1181C_129574530377446,HTA8_2010_1,SCLC-N
PleuralEffusion_235000944323996,HTA8_2001_1,SCLC-A
RU1144_LN_235000990383411,HTA8_2007_2,SCLC-A
RU1311A_T_1_161538777763099,HTA8_2016_1,SCLC-A
RU1065C_195545389025709,HTA8_2002_1,SCLC-A
RU1195A_199874703670556,HTA8_2011_1,SCLC-A
RU1066_170198343736614,HTA8_2003_1,SCLC-A
RU1293A_227296996350243,HTA8_2015_1,SCLC-N
RU779D_230809056959325,HTA8_2019_1,SCLC-N
RU1065C_122497274918828,HTA8_2002_1,SCLC-A
RU1080C_125583611878683,HTA8_2004_1,SCLC-A
RU1066_235214365902707,HTA8_2003_1,SCLC-A
PleuralEffusion_230732687075548,HTA8_2001_1,SCLC-A
RU1145_170877915416877,HTA8_2008_1,SCLC-A
RU1066_192653655132509,HTA8_2003_1,SCLC-A
RU779D_134447975251291,HTA8_2019_1,SCLC-N
RU1145_199962347362660,HTA8_2008_1,SCLC-A
RU1144_LN_205511457721758,HTA8_2007_2,SCLC-A
RU1124A_LN_121414943958756,HTA8_2006_1,SCLC-A
RU1108a_Bambanker_Frozen_231280321981171,HTA8_2005_2,SCLC-A
PleuralEffusion_236221669464812,HTA8_2001_1,SCLC-A
RU1065C_235550861809502,HTA8_2002_1,SCLC-A
RU779D_235551801437556,HTA8_2019_1,SCLC-N
RU1195A_201119853596061,HTA8_2011_1,SCLC-A
RU1124A_LN_160783775709597,HTA8_2006_1,SCLC-A
RU1145_134447975745445,HTA8_2008_1,SCLC-A
RU1065C_160439418641118,HTA8_2002_1,SCLC-A
RU1066_231770070337254,HTA8_2003_1,SCLC-A
RU1195A_165789606562614,HTA8_2011_1,SCLC-A
RU1195A_135690578451356,HTA8_2011_1,SCLC-A
RU1181C_134515801409246,HTA8_2010_1,SCLC-N
RU779D_192104065587430,HTA8_2019_1,SCLC-N
RU1080C_241109193902885,HTA8_2004_1,SCLC-A
PleuralEffusion_126707773139292,HTA8_2001_1,SCLC-A
RU1311A_T_1_191551042637036,HTA8_2016_1,SCLC-A
RU1065C_239543692741404,HTA8_2002_1,SCLC-A
PleuralEffusion_235120010881387,HTA8_2001_1,SCLC-A
RU1065C_125257147898660,HTA8_2002_1,SCLC-A
RU1066_235626682505652,HTA8_2003_1,SCLC-A
RU1145_226958798875870,HTA8_2008_1,SCLC-A
PleuralEffusion_130624784090909,HTA8_2001_1,SCLC-A
RU1065C_130529132727141,HTA8_2002_1,SCLC-A
RU1145_197068881836469,HTA8_2008_1,SCLC-A
RU1080C_165310939719452,HTA8_2004_1,SCLC-A
RU1124A_LN_121748858002228,HTA8_2006_1,SCLC-A
RU779D_134462217017691,HTA8_2019_1,SCLC-N
PleuralEffusion_120786804231603,HTA8_2001_1,SCLC-A
RU1145_200348223356198,HTA8_2008_1,SCLC-A
RU779D_236167982627046,HTA8_2019_1,SCLC-N
RU1195A_165380376353140,HTA8_2011_1,SCLC-A
RU779D_122499659389211,HTA8_2019_1,SCLC-N
RU1066_197256799803742,HTA8_2003_1,SCLC-A
RU1066_196174352633179,HTA8_2003_1,SCLC-A
RU1124A_LN_231849424444829,HTA8_2006_1,SCLC-A
RU1124A_LN_192662392428789,HTA8_2006_1,SCLC-A
RU779D_165251776441628,HTA8_2019_1,SCLC-N
RU779D_155954353749340,HTA8_2019_1,SCLC-N
RU1065C_239543692183974,HTA8_2002_1,SCLC-A
RU1145_120772934191987,HTA8_2008_1,SCLC-A
RU1124A_LN_134542492617435,HTA8_2006_1,SCLC-A
RU779D_130005127518948,HTA8_2019_1,SCLC-N
RU1080C_206068837436142,HTA8_2004_1,SCLC-A
RU779D_160990900632819,HTA8_2019_1,SCLC-N
RU1066_199944375003957,HTA8_2003_1,SCLC-A
RU779D_131174432459613,HTA8_2019_1,SCLC-N
RU779D_130005127608630,HTA8_2019_1,SCLC-N
RU1124A_LN_200015261095835,HTA8_2006_1,SCLC-A
RU1144_LN_170180404996459,HTA8_2007_2,SCLC-A
RU1181C_130074671212973,HTA8_2010_1,SCLC-N
RU1145_133854479374253,HTA8_2008_1,SCLC-A
RU1322A_LN_125262294629661,HTA8_2017_1,SCLC-P
RU1293A_192729623182693,HTA8_2015_1,SCLC-N
RU779D_227293403404014,HTA8_2019_1,SCLC-N
RU1145_129978437429684,HTA8_2008_1,SCLC-A
RU1124A_LN_165849601849261,HTA8_2006_1,SCLC-A
RU1065C_191227470756214,HTA8_2002_1,SCLC-A
RU1065C_133898353633116,HTA8_2002_1,SCLC-A
RU779D_200372682910134,HTA8_2019_1,SCLC-N
RU779D_131163547884981,HTA8_2019_1,SCLC-N
RU1080C_196664886191981,HTA8_2004_1,SCLC-A
RU1066_135571527067499,HTA8_2003_1,SCLC-A
RU1152_164750312524062,HTA8_2009_1,SCLC-A
RU1231A_231901051931358,HTA8_2014_1,SCLC-N
RU1215_231357516793645,HTA8_2012_1,SCLC-N
RU1066_226283249911539,HTA8_2003_1,SCLC-A
PleuralEffusion_165738974926748,HTA8_2001_1,SCLC-A
RU1144_LN_192729634952941,HTA8_2007_2,SCLC-A
RU1152_196104827333422,HTA8_2009_1,SCLC-A
RU1144_T_169158854498742,HTA8_2007_1,SCLC-A
RU1195A_160364257200557,HTA8_2011_1,SCLC-A
RU1152_164710449363804,HTA8_2009_1,SCLC-A
PleuralEffusion_170745979397924,HTA8_2001_1,SCLC-A
RU1065C_169768874273139,HTA8_2002_1,SCLC-A
RU1066_235559336459550,HTA8_2003_1,SCLC-A
RU1080C_157698002905892,HTA8_2004_1,SCLC-A
RU1066_170344399695091,HTA8_2003_1,SCLC-A
RU1124A_LN_235007387584220,HTA8_2006_1,SCLC-A
RU1145_157684197709748,HTA8_2008_1,SCLC-A
RU1065C_121408857685275,HTA8_2002_1,SCLC-A
RU1065C_204198527522590,HTA8_2002_1,SCLC-A
RU1195A_226764270724902,HTA8_2011_1,SCLC-A
PleuralEffusion_130134935259374,HTA8_2001_1,SCLC-A
RU1066_134600595991395,HTA8_2003_1,SCLC-A
RU779D_164640670824877,HTA8_2019_1,SCLC-N
RU1066_232321065311523,HTA8_2003_1,SCLC-A
PleuralEffusion_232301303810979,HTA8_2001_1,SCLC-A
RU779D_239459013442356,HTA8_2019_1,SCLC-N
RU1124A_LN_165260098653532,HTA8_2006_1,SCLC-A
RU1311A_T_1_169175082481524,HTA8_2016_1,SCLC-A
RU1124A_LN_205913459444518,HTA8_2006_1,SCLC-A
PleuralEffusion_125728279910172,HTA8_2001_1,SCLC-A
RU1124A_LN_196707150322462,HTA8_2006_1,SCLC-A
RU1145_227991469804915,HTA8_2008_1,SCLC-A
RU1080C_122298748037043,HTA8_2004_1,SCLC-A
RU1065C_130194911181731,HTA8_2002_1,SCLC-A
RU1065C_121940374600563,HTA8_2002_1,SCLC-A
PleuralEffusion_192859692718301,HTA8_2001_1,SCLC-A
RU1065C_227499932764012,HTA8_2002_1,SCLC-A
RU1124A_LN_126227588269979,HTA8_2006_1,SCLC-A
PleuralEffusion_161548562749742,HTA8_2001_1,SCLC-A
RU1080C_125720897383707,HTA8_2004_1,SCLC-A
PleuralEffusion_191645396983070,HTA8_2001_1,SCLC-A
RU779D_125744654272238,HTA8_2019_1,SCLC-N
RU1124A_LN_205925090191716,HTA8_2006_1,SCLC-A
RU1144_LN_227973438229430,HTA8_2007_2,SCLC-A
RU1065C_235128479169844,HTA8_2002_1,SCLC-A
RU1229A_Frozen_195424699705206,HTA8_2013_1,SCLC-A
RU1080C_156600523709275,HTA8_2004_1,SCLC-A
RU1145_205527698754395,HTA8_2008_1,SCLC-A
PleuralEffusion_232301316458213,HTA8_2001_1,SCLC-A
RU779D_165920870983453,HTA8_2019_1,SCLC-N
RU1065C_230818586213157,HTA8_2002_1,SCLC-A
RU1215_121733825873637,HTA8_2012_1,SCLC-N
RU1195A_191098997360357,HTA8_2011_1,SCLC-A
PleuralEffusion_195958618634588,HTA8_2001_1,SCLC-A
RU1195A_170875902420718,HTA8_2011_1,SCLC-A
RU1065C_130134903569765,HTA8_2002_1,SCLC-A
RU1065C_195424714644845,HTA8_2002_1,SCLC-A
PleuralEffusion_204427113126172,HTA8_2001_1,SCLC-A
RU1066_240617715789212,HTA8_2003_1,SCLC-A
RU779D_135475995797364,HTA8_2019_1,SCLC-N
RU1065C_164827636328748,HTA8_2002_1,SCLC-A
RU1065C_200967489505006,HTA8_2002_1,SCLC-A
PleuralEffusion_235695789762277,HTA8_2001_1,SCLC-A
RU1195A_122283716107060,HTA8_2011_1,SCLC-A
RU1080C_204198513338284,HTA8_2004_1,SCLC-A
RU1195A_165875755408734,HTA8_2011_1,SCLC-A
RU1152_162078888188140,HTA8_2009_1,SCLC-A
RU1311A_T_1_121408857693427,HTA8_2016_1,SCLC-A
RU1065C_135143787976540,HTA8_2002_1,SCLC-A
RU1065C_227861634903340,HTA8_2002_1,SCLC-A
RU1080C_231821354155251,HTA8_2004_1,SCLC-A
RU1065C_236770337437916,HTA8_2002_1,SCLC-A
PleuralEffusion_192255416818396,HTA8_2001_1,SCLC-A
PleuralEffusion_134938050382580,HTA8_2001_1,SCLC-A
RU1065C_131095902477043,HTA8_2002_1,SCLC-A
RU1145_169027846235939,HTA8_2008_1,SCLC-A
RU1229A_Frozen_227517796838301,HTA8_2013_1,SCLC-A
RU1293A_157680574023539,HTA8_2015_1,SCLC-N
RU1124A_LN_157623901960108,HTA8_2006_1,SCLC-A
RU779D_130050243324260,HTA8_2019_1,SCLC-N
RU779D_122352273614710,HTA8_2019_1,SCLC-N
RU1145_131097916204973,HTA8_2008_1,SCLC-A
RU1124A_LN_196592958859060,HTA8_2006_1,SCLC-A
RU779D_134946206108069,HTA8_2019_1,SCLC-N
RU779D_192718898383596,HTA8_2019_1,SCLC-N
RU1145_126680975658395,HTA8_2008_1,SCLC-A
RU1181C_195554937331102,HTA8_2010_1,SCLC-N
RU1181C_196104827845917,HTA8_2010_1,SCLC-N
RU1065C_134043623709413,HTA8_2002_1,SCLC-A
RU1195A_192186309339381,HTA8_2011_1,SCLC-A
PleuralEffusion_201585876687598,HTA8_2001_1,SCLC-A
RU1065C_231901098628966,HTA8_2002_1,SCLC-A
RU1215_125720870381363,HTA8_2012_1,SCLC-N
PleuralEffusion_160990083111142,HTA8_2001_1,SCLC-A
RU1181C_156034527082739,HTA8_2010_1,SCLC-N
RU1066_164753398754605,HTA8_2003_1,SCLC-A
RU1229A_Frozen_226392668497654,HTA8_2013_1,SCLC-A
RU1195A_170875874633572,HTA8_2011_1,SCLC-A
PleuralEffusion_125745298324213,HTA8_2001_1,SCLC-A
RU1124A_LN_192129400727405,HTA8_2006_1,SCLC-A
RU1065C_160372398091172,HTA8_2002_1,SCLC-A
RU1065C_121886431472555,HTA8_2002_1,SCLC-A
RU1322A_LN_200363958528421,HTA8_2017_1,SCLC-P
RU1293A_135066450512606,HTA8_2015_1,SCLC-N
RU1066_226958752573875,HTA8_2003_1,SCLC-A
RU1108a_Bambanker_Frozen_204765476375260,HTA8_2005_2,SCLC-A
PleuralEffusion_200348223322915,HTA8_2001_1,SCLC-A
RU1195A_231900159101667,HTA8_2011_1,SCLC-A
RU779D_199943019973931,HTA8_2019_1,SCLC-N
RU1144_T_169587534093660,HTA8_2007_1,SCLC-A
RU1195A_131106671643382,HTA8_2011_1,SCLC-A
PleuralEffusion_232311401921459,HTA8_2001_1,SCLC-A
RU1065C_196592958585246,HTA8_2002_1,SCLC-A
RU1065C_160370384554907,HTA8_2002_1,SCLC-A
RU1065C_120729998608109,HTA8_2002_1,SCLC-A
RU1066_200363912677750,HTA8_2003_1,SCLC-A
RU1065C_161867073710900,HTA8_2002_1,SCLC-A
RU1231A_164750358166883,HTA8_2014_1,SCLC-N
RU1065C_161943417174956,HTA8_2002_1,SCLC-A
RU1293A_161547099519205,HTA8_2015_1,SCLC-N
RU779D_169079819659035,HTA8_2019_1,SCLC-N
RU1080C_230670693186917,HTA8_2004_1,SCLC-A
RU1144_LN_165325583890165,HTA8_2007_2,SCLC-A
RU1065C_161952155975013,HTA8_2002_1,SCLC-A
RU1065C_204342152804709,HTA8_2002_1,SCLC-A
RU1066_160996556914099,HTA8_2003_1,SCLC-A
RU1229A_Frozen_230817377996011,HTA8_2013_1,SCLC-A
RU1145_166469238897502,HTA8_2008_1,SCLC-A
PleuralEffusion_235697669064556,HTA8_2001_1,SCLC-A
RU1293A_227929307933980,HTA8_2015_1,SCLC-N
RU779D_125813227207973,HTA8_2019_1,SCLC-N
RU1152_226419511515558,HTA8_2009_1,SCLC-A
PleuralEffusion_130624784054172,HTA8_2001_1,SCLC-A
RU1080C_192650285013214,HTA8_2004_1,SCLC-A
PleuralEffusion_192180120939740,HTA8_2001_1,SCLC-A
RU1145_195546213661491,HTA8_2008_1,SCLC-A
RU1195A_231703529503084,HTA8_2011_1,SCLC-A
RU779D_232236074285788,HTA8_2019_1,SCLC-N
RU1293A_231358992595756,HTA8_2015_1,SCLC-N
RU779D_195617034483435,HTA8_2019_1,SCLC-N
RU1215_200015229349156,HTA8_2012_1,SCLC-N
PleuralEffusion_232438996520299,HTA8_2001_1,SCLC-A
RU426B_227929281161139,HTA8_2018_1,SCLC-A
RU779D_226960793520555,HTA8_2019_1,SCLC-N
RU1066_135014286215979,HTA8_2003_1,SCLC-A
RU1065C_196586503072053,HTA8_2002_1,SCLC-A
RU426B_134994524790131,HTA8_2018_1,SCLC-A
RU1144_LN_157690339711332,HTA8_2007_2,SCLC-A
RU1195A_162004666570526,HTA8_2011_1,SCLC-A
RU1065C_125236658694069,HTA8_2002_1,SCLC-A
RU1065C_169021671435627,HTA8_2002_1,SCLC-A
RU1145_129497400760228,HTA8_2008_1,SCLC-A
RU1144_LN_126835160476012,HTA8_2007_2,SCLC-A
RU1195A_227362360441060,HTA8_2011_1,SCLC-A
RU779D_204772964755243,HTA8_2019_1,SCLC-N
RU1124A_LN_131163579903214,HTA8_2006_1,SCLC-A
RU1311A_T_1_231916131018470,HTA8_2016_1,SCLC-A
RU1065C_230681461287268,HTA8_2002_1,SCLC-A
RU779D_135572183182132,HTA8_2019_1,SCLC-N
RU1065C_204908302064947,HTA8_2002_1,SCLC-A
RU1124A_LN_241184535919861,HTA8_2006_1,SCLC-A
RU1215_134395542518188,HTA8_2012_1,SCLC-N
RU1145_191080757869277,HTA8_2008_1,SCLC-A
RU1293A_240550874896749,HTA8_2015_1,SCLC-N
RU1065C_169021684735196,HTA8_2002_1,SCLC-A
RU779D_228050763148644,HTA8_2019_1,SCLC-N
RU779D_135023501629155,HTA8_2019_1,SCLC-N
RU1066_239946761460972,HTA8_2003_1,SCLC-A
RU1145_126835192424292,HTA8_2008_1,SCLC-A
RU1065C_196662905163099,HTA8_2002_1,SCLC-A
PleuralEffusion_191553860685227,HTA8_2001_1,SCLC-A
RU1215_160438191831971,HTA8_2012_1,SCLC-N
RU1195A_162011077073645,HTA8_2011_1,SCLC-A
RU1124A_LN_165397825021741,HTA8_2006_1,SCLC-A
RU1066_235678503384995,HTA8_2003_1,SCLC-A
RU1311A_T_1_232236106070939,HTA8_2016_1,SCLC-A
RU1065C_169019690404572,HTA8_2002_1,SCLC-A
RU1066_161889641228574,HTA8_2003_1,SCLC-A
RU1108a_Bambanker_Frozen_230654452086572,HTA8_2005_2,SCLC-A
RU1065C_195418272745332,HTA8_2002_1,SCLC-A
RU779D_169245980616629,HTA8_2019_1,SCLC-N
RU426B_169588458937142,HTA8_2018_1,SCLC-A
RU1080C_195402198013875,HTA8_2004_1,SCLC-A
RU1231A_205366744209203,HTA8_2014_1,SCLC-N
RU1080C_162081944234742,HTA8_2004_1,SCLC-A
RU1145_170258519935326,HTA8_2008_1,SCLC-A
RU1065C_191148403832676,HTA8_2002_1,SCLC-A
RU1066_170660098857781,HTA8_2003_1,SCLC-A
RU1065C_230747746454902,HTA8_2002_1,SCLC-A
RU1195A_200896622222070,HTA8_2011_1,SCLC-A
RU1124A_LN_126889147918638,HTA8_2006_1,SCLC-A
RU1066_191026788231396,HTA8_2003_1,SCLC-A
RU1152_125746552191835,HTA8_2009_1,SCLC-A
RU1293A_157004366305077,HTA8_2015_1,SCLC-N
RU779D_191012694775707,HTA8_2019_1,SCLC-N
RU1065C_165782071167323,HTA8_2002_1,SCLC-A
RU1124A_LN_197120272292597,HTA8_2006_1,SCLC-A
RU1145_133895294240606,HTA8_2008_1,SCLC-A
RU426B_156048573970270,HTA8_2018_1,SCLC-A
RU1066_120703423826294,HTA8_2003_1,SCLC-A
RU1065C_135006501653363,HTA8_2002_1,SCLC-A
PleuralEffusion_157072030088438,HTA8_2001_1,SCLC-A
RU1066_200511176751845,HTA8_2003_1,SCLC-A
RU1065C_135080724286379,HTA8_2002_1,SCLC-A
RU1065C_239956424255909,HTA8_2002_1,SCLC-A
RU779D_200968878058269,HTA8_2019_1,SCLC-N
RU1065C_226283262532011,HTA8_2002_1,SCLC-A
RU1152_204952145975141,HTA8_2009_1,SCLC-A
PleuralEffusion_156463306567068,HTA8_2001_1,SCLC-A
RU1066_157004352902947,HTA8_2003_1,SCLC-A
RU1144_LN_232261695524061,HTA8_2007_2,SCLC-A
RU1144_T_134041161296107,HTA8_2007_1,SCLC-A
RU1145_191756825389981,HTA8_2008_1,SCLC-A
RU1124A_LN_195975947151724,HTA8_2006_1,SCLC-A
RU1293A_156051929426852,HTA8_2015_1,SCLC-N
RU1181C_121886431635379,HTA8_2010_1,SCLC-N
RU1066_200983507561245,HTA8_2003_1,SCLC-A
RU779D_204222269111222,HTA8_2019_1,SCLC-N
RU1145_134938051099867,HTA8_2008_1,SCLC-A
RU1152_125127923551067,HTA8_2009_1,SCLC-A
RU1293A_161538777763099,HTA8_2015_1,SCLC-N
RU1145_231897723689254,HTA8_2008_1,SCLC-A
RU1229A_Frozen_191098997397867,HTA8_2013_1,SCLC-A
RU1215_155843772968286,HTA8_2012_1,SCLC-N
RU779D_131302226508724,HTA8_2019_1,SCLC-N
PleuralEffusion_157562549758773,HTA8_2001_1,SCLC-A
RU1195A_130143747169565,HTA8_2011_1,SCLC-A
RU1181C_130187770652893,HTA8_2010_1,SCLC-N
RU1065C_228058935737654,HTA8_2002_1,SCLC-A
RU1145_197213569071453,HTA8_2008_1,SCLC-A
RU1065C_169107449302316,HTA8_2002_1,SCLC-A
RU1195A_125059311254380,HTA8_2011_1,SCLC-A
RU1195A_160432796591918,HTA8_2011_1,SCLC-A
RU779D_156994675100398,HTA8_2019_1,SCLC-N
RU1065C_165329207933157,HTA8_2002_1,SCLC-A
PleuralEffusion_201670671097179,HTA8_2001_1,SCLC-A
RU1065C_192667761195229,HTA8_2002_1,SCLC-A
RU1293A_130003773114078,HTA8_2015_1,SCLC-N
PleuralEffusion_130185488686429,HTA8_2001_1,SCLC-A
PleuralEffusion_121319737182492,HTA8_2001_1,SCLC-A
RU1080C_227920852204843,HTA8_2004_1,SCLC-A
RU1293A_232313280445739,HTA8_2015_1,SCLC-N
RU1080C_135485209832750,HTA8_2004_1,SCLC-A
RU779D_166273844918686,HTA8_2019_1,SCLC-N
RU1195A_169081813785012,HTA8_2011_1,SCLC-A
RU1108a_Bambanker_Frozen_161548563298653,HTA8_2005_2,SCLC-A
RU1195A_195547402464540,HTA8_2011_1,SCLC-A
RU1065C_204411007035227,HTA8_2002_1,SCLC-A
RU1145_170660067920286,HTA8_2008_1,SCLC-A
RU1229A_Frozen_196087379515235,HTA8_2013_1,SCLC-A
RU1195A_157604575303971,HTA8_2011_1,SCLC-A
RU779D_133921856776429,HTA8_2019_1,SCLC-N
RU1108a_RPMI_239477240555355,HTA8_2005_3,SCLC-A
RU1152_204222269184755,HTA8_2009_1,SCLC-A
RU1144_LN_121955419277621,HTA8_2007_2,SCLC-A
RU1066_227981806188445,HTA8_2003_1,SCLC-A
RU1195A_240618674022620,HTA8_2011_1,SCLC-A
RU1066_157614001573301,HTA8_2003_1,SCLC-A
RU1065C_231133506583467,HTA8_2002_1,SCLC-A
RU1065C_230663162349350,HTA8_2002_1,SCLC-A
RU1065C_170797787172070,HTA8_2002_1,SCLC-A
RU426B_121416388568797,HTA8_2018_1,SCLC-A
RU1195A_134594407552750,HTA8_2011_1,SCLC-A
RU1145_235737711819100,HTA8_2008_1,SCLC-A
RU1124A_LN_240628291521444,HTA8_2006_1,SCLC-A
RU1195A_165739005659876,HTA8_2011_1,SCLC-A
PleuralEffusion_133974589296046,HTA8_2001_1,SCLC-A
RU1065C_239597498845611,HTA8_2002_1,SCLC-A
RU1145_130203922884446,HTA8_2008_1,SCLC-A
RU779D_161409767009131,HTA8_2019_1,SCLC-N
RU1065C_122283734460779,HTA8_2002_1,SCLC-A
RU1195A_227929296157998,HTA8_2011_1,SCLC-A
RU779D_227304363415854,HTA8_2019_1,SCLC-N
RU1215_161538796580140,HTA8_2012_1,SCLC-N
RU1066_227844187154229,HTA8_2003_1,SCLC-A
RU779D_135006456036212,HTA8_2019_1,SCLC-N
RU1065C_232303585249132,HTA8_2002_1,SCLC-A
PleuralEffusion_227510414436660,HTA8_2001_1,SCLC-A
RU1065C_162004619679605,HTA8_2002_1,SCLC-A
PleuralEffusion_227305182841260,HTA8_2001_1,SCLC-A
PleuralEffusion_227990498594227,HTA8_2001_1,SCLC-A
RU1195A_206068882761565,HTA8_2011_1,SCLC-A
RU779D_226889779591411,HTA8_2019_1,SCLC-N
RU1065C_200501485226917,HTA8_2002_1,SCLC-A
RU1065C_162080050240301,HTA8_2002_1,SCLC-A
RU1065C_162069998624100,HTA8_2002_1,SCLC-A
RU1145_197058264222628,HTA8_2008_1,SCLC-A
PleuralEffusion_195623357443293,HTA8_2001_1,SCLC-A
RU779D_201129504983981,HTA8_2019_1,SCLC-N
RU1080C_205925090183020,HTA8_2004_1,SCLC-A
RU1080C_227362391910172,HTA8_2004_1,SCLC-A
RU1145_161411807984029,HTA8_2008_1,SCLC-A
RU1066_235601985956580,HTA8_2003_1,SCLC-A
RU1145_200441267940774,HTA8_2008_1,SCLC-A
RU1065C_157140481629413,HTA8_2002_1,SCLC-A
RU779D_227312731048875,HTA8_2019_1,SCLC-N
RU1065C_131163560491365,HTA8_2002_1,SCLC-A
RU1065C_239939082996150,HTA8_2002_1,SCLC-A
RU1080C_165789574847710,HTA8_2004_1,SCLC-A
RU1080C_195975932660638,HTA8_2004_1,SCLC-A
RU1215_239597545514909,HTA8_2012_1,SCLC-N
RU1229A_Frozen_131235520924909,HTA8_2013_1,SCLC-A
RU1080C_227903376644908,HTA8_2004_1,SCLC-A
RU1195A_240550894222197,HTA8_2011_1,SCLC-A
RU1065C_232328313104219,HTA8_2002_1,SCLC-A
RU779D_200905078463203,HTA8_2019_1,SCLC-N
RU1066_231692879981428,HTA8_2003_1,SCLC-A
PleuralEffusion_156024173354269,HTA8_2001_1,SCLC-A
RU1065C_191699111271654,HTA8_2002_1,SCLC-A
RU1065C_165190292429533,HTA8_2002_1,SCLC-A
PleuralEffusion_200416659892059,HTA8_2001_1,SCLC-A
RU1080C_130142286075630,HTA8_2004_1,SCLC-A
RU1311A_T_1_161537435264757,HTA8_2016_1,SCLC-A
RU1124A_LN_134465317103539,HTA8_2006_1,SCLC-A
RU1124A_LN_230604151937829,HTA8_2006_1,SCLC-A
RU779D_165173259327838,HTA8_2019_1,SCLC-N
RU1108a_Bambanker_231291301312878,HTA8_2005_1,SCLC-A
RU1293A_235007414581622,HTA8_2015_1,SCLC-N
RU1215_130142298036958,HTA8_2012_1,SCLC-N
RU779D_201104169748916,HTA8_2019_1,SCLC-N
RU1124A_LN_230679161005803,HTA8_2006_1,SCLC-A
RU1124A_LN_235144558046620,HTA8_2006_1,SCLC-A
RU1145_199866011047669,HTA8_2008_1,SCLC-A
RU1124A_LN_192104018950374,HTA8_2006_1,SCLC-A
RU426B_156994702011611,HTA8_2018_1,SCLC-A
RU1144_T_201474322885429,HTA8_2007_1,SCLC-A
PleuralEffusion_134936708630387,HTA8_2001_1,SCLC-A
RU1215_165329207414125,HTA8_2012_1,SCLC-N
RU1066_235000958994851,HTA8_2003_1,SCLC-A
RU1065C_160372444288749,HTA8_2002_1,SCLC-A
RU1195A_157562550041454,HTA8_2011_1,SCLC-A
RU1293A_157680527665565,HTA8_2015_1,SCLC-N
RU779D_130538509092661,HTA8_2019_1,SCLC-N
RU1195A_134043604990365,HTA8_2011_1,SCLC-A
RU779D_122497244228846,HTA8_2019_1,SCLC-N
RU779D_121817845853477,HTA8_2019_1,SCLC-N
RU1066_165945535543733,HTA8_2003_1,SCLC-A
RU1065C_227914160749406,HTA8_2002_1,SCLC-A
RU426B_227922884909364,HTA8_2018_1,SCLC-A
RU1080C_231753037048236,HTA8_2004_1,SCLC-A
RU1065C_197211702347622,HTA8_2002_1,SCLC-A
RU1311A_T_1_129998551378275,HTA8_2016_1,SCLC-A
PleuralEffusion_227975332849974,HTA8_2001_1,SCLC-A
RU1145_235533386340653,HTA8_2008_1,SCLC-A
RU1065C_169560856214363,HTA8_2002_1,SCLC-A
RU1065C_166400384424821,HTA8_2002_1,SCLC-A
RU1080C_134594434559387,HTA8_2004_1,SCLC-A
RU779D_131235502017260,HTA8_2019_1,SCLC-N
RU1080C_125786503462182,HTA8_2004_1,SCLC-A
RU1144_T_134033645419819,HTA8_2007_1,SCLC-A
RU1065C_135690609969974,HTA8_2002_1,SCLC-A
RU1144_LN_160910638472501,HTA8_2007_2,SCLC-A
RU1066_170137140476341,HTA8_2003_1,SCLC-A
RU1229A_Frozen_170113832709027,HTA8_2013_1,SCLC-A
PleuralEffusion_134377525664542,HTA8_2001_1,SCLC-A
RU779D_170120927202204,HTA8_2019_1,SCLC-N
RU1144_T_204351835848115,HTA8_2007_1,SCLC-A
RU1215_156572828780765,HTA8_2012_1,SCLC-N
RU426B_204410979244468,HTA8_2018_1,SCLC-A
RU1229A_Frozen_161409766995691,HTA8_2013_1,SCLC-A
RU1065C_236158184798580,HTA8_2002_1,SCLC-A
RU1065C_129509077768603,HTA8_2002_1,SCLC-A
RU1065C_156598242069228,HTA8_2002_1,SCLC-A
RU426B_164710476867443,HTA8_2018_1,SCLC-A
RU1065C_227425428093789,HTA8_2002_1,SCLC-A
RU1065C_121940374579611,HTA8_2002_1,SCLC-A
RU1065C_169793570433310,HTA8_2002_1,SCLC-A
RU1065C_196596601375579,HTA8_2002_1,SCLC-A
RU1229A_Frozen_227357157387486,HTA8_2013_1,SCLC-A
RU426B_200570473473772,HTA8_2018_1,SCLC-A
RU1080C_204882366642918,HTA8_2004_1,SCLC-A
RU1080C_131149871143659,HTA8_2004_1,SCLC-A
RU1145_227425473976037,HTA8_2008_1,SCLC-A
RU779D_227517796398939,HTA8_2019_1,SCLC-N
RU1065C_192120125605731,HTA8_2002_1,SCLC-A
RU779D_134594407381813,HTA8_2019_1,SCLC-N
RU1065C_121877962911083,HTA8_2002_1,SCLC-A
RU1065C_200907387426651,HTA8_2002_1,SCLC-A
RU1195A_226746032412979,HTA8_2011_1,SCLC-A
RU1124A_LN_130074640076196,HTA8_2006_1,SCLC-A
RU1124A_LN_227494295661854,HTA8_2006_1,SCLC-A
RU779D_231365416742260,HTA8_2019_1,SCLC-N
PleuralEffusion_235695804925725,HTA8_2001_1,SCLC-A
RU1066_204351789219253,HTA8_2003_1,SCLC-A
